"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000167977.9","ENSG00000167977.9",2.75398297583874,15.7050603520458,0.000105139313827757,"375","22","0.0636737444864217",0.7125,0.100690659077209,"ENSG00000167977","KCTD5","potassium channel tetramerization domain containing 5"
"ENSG00000117408.11","ENSG00000117408.11",-2.0323314769299,0.131029672089416,0.0130590888054772,"20","377","7.63185913582683",0.576282051282051,0.0795602012048583,"ENSG00000117408","IPO13","importin 13"
"ENSG00000158246.8","ENSG00000158246.8",-2.29186598818537,0.101077676023333,0.0344061444963959,"7","390","9.89338140074726",0.609615384615385,0.0982376090508277,"ENSG00000158246","TENT5B","terminal nucleotidyltransferase 5B"
"ENSG00000105011.9","ENSG00000105011.9",3.47702437874389,32.3632777988702,0.00198094750104723,"393","4","0.030899218744614",0.61474358974359,0.0979215865094127,"ENSG00000105011","ASF1B","anti-silencing function 1B histone chaperone"
"ENSG00000115718.18","ENSG00000115718.18",1.53672139503745,4.64932196522581,0.0318229163151182,"290","107","0.21508512584833",0.746153846153846,0.0815174527239405,"ENSG00000115718","PROC","protein C, inactivator of coagulation factors Va and VIIIa"
"ENSG00000143776.18","ENSG00000143776.18",-1.45587533069308,0.233196150788894,0.0431109118052383,"112","285","4.28823544735639",0.739102564102564,0.0824635601903244,"ENSG00000143776","CDC42BPA","CDC42 binding protein kinase alpha"
"ENSG00000204272.13","ENSG00000204272.13",-2.47871818487865,0.0838506377516285,0.0244773260164407,"2","395","11.9259677304074",0.504166666666667,0.00687897620590647,"ENSG00000204272","NBDY","negative regulator of P-body association"
"ENSG00000108106.14","ENSG00000108106.14",3.47702437874389,32.3632777988702,0.00198094750104723,"393","4","0.030899218744614",0.61474358974359,0.0979215865094127,"ENSG00000108106","UBE2S","ubiquitin conjugating enzyme E2 S"
"ENSG00000196562.14","ENSG00000196562.14",-2.33703355532516,0.0966138130910505,0.00796497067862372,"8","389","10.3504868300518",0.612179487179487,0.0976758187013806,"ENSG00000196562","SULF2","sulfatase 2"
"ENSG00000109445.11","ENSG00000109445.11",2.03353432808472,7.64104464969726,0.0112698349212479,"263","134","0.130872157649232",0.741025641025641,0.0769473669132471,"ENSG00000109445","ZNF330","zinc finger protein 330"
"ENSG00000182979.18","ENSG00000182979.18",2.854852031805,17.3718665337371,0.00104373501707604,"386","11","0.0575643381819648",0.680769230769231,0.10264025470262,"ENSG00000182979","MTA1","metastasis associated 1"
"ENSG00000148840.11","ENSG00000148840.11",3.16196629981984,23.6169883833869,0.00405861358346756,"393","4","0.0423424013158019",0.58525641025641,0.0797980590499552,"ENSG00000148840","PPRC1","PPARG related coactivator 1"
"ENSG00000180957.18","ENSG00000180957.18",3.14965553315765,23.3280274648032,0.00523261004622275,"393","4","0.042866890546523",0.584615384615385,0.0796016414065261,"ENSG00000180957","PITPNB","phosphatidylinositol transfer protein beta"
"ENSG00000144283.22","ENSG00000144283.22",4.05046994630515,57.4244371074033,0.000298769712958075,"395","2","0.0174141889824651",0.616346153846154,0.0981766316948147,"ENSG00000144283","PKP4","plakophilin 4"
"ENSG00000077684.16","ENSG00000077684.16",-1.84580963022506,0.157897430592442,0.00933305908360373,"100","297","6.33322528585761",0.75224358974359,0.0818089523280848,"ENSG00000077684","JADE1","jade family PHD finger 1"
"ENSG00000149596.7","ENSG00000149596.7",-3.41500586246757,0.0328762139652104,0.00227057419788112,"3","394","30.4171277464674",0.61474358974359,0.0982742054644451,"ENSG00000149596","JPH2","junctophilin 2"
"ENSG00000091181.20","ENSG00000091181.20",-2.2279161663493,0.107752735122891,0.0024478622334468,"23","374","9.2805068832778",0.74198717948718,0.0988451780537039,"ENSG00000091181","IL5RA","interleukin 5 receptor subunit alpha"
"ENSG00000100462.16","ENSG00000100462.16",2.87999211144011,17.8141326512056,0.00800156113116274,"394","3","0.0561352056583188",0.614102564102564,0.0983886001557721,"ENSG00000100462","PRMT5","protein arginine methyltransferase 5"
"ENSG00000120802.14","ENSG00000120802.14",3.94962011075386,51.91564089455,0.000458744932522162,"394","3","0.0192620178190842",0.616025641025641,0.0979090680278549,"ENSG00000120802","TMPO","thymopoietin"
"ENSG00000109920.13","ENSG00000109920.13",1.9037689965332,6.71114110265487,0.00534889400614282,"348","49","0.149005956618079",0.688782051282051,0.100195364862454,"ENSG00000109920","FNBP4","formin binding protein 4"
"ENSG00000255051.1","ENSG00000255051.1",-1.43336957502449,0.238503909912625,0.0428780671068214,"129","268","4.19280338157284",0.715705128205128,0.0822850423330996,"ENSG00000255051",NA,NA
"ENSG00000099960.13","ENSG00000099960.13",-1.49684053642469,0.223836246601828,0.0373154033845028,"40","357","4.46755168200642",0.603846153846154,0.09983991567722,"ENSG00000099960","SLC7A4","solute carrier family 7 member 4"
"ENSG00000168291.13","ENSG00000168291.13",2.0344506668537,7.64804964412907,0.0137787918197269,"374","23","0.130752289345773",0.58974358974359,0.0778816135785998,"ENSG00000168291","PDHB","pyruvate dehydrogenase E1 subunit beta"
"ENSG00000113441.16","ENSG00000113441.16",-1.73990856647196,0.175536449800173,0.0155216327785966,"29","368","5.69682251827684",0.73974358974359,0.0984536669415801,"ENSG00000113441","LNPEP","leucyl and cystinyl aminopeptidase"
"ENSG00000171189.17","ENSG00000171189.17",-1.48670825680878,0.226115746805621,0.0273694516494147,"57","340","4.42251375292161",0.749358974358974,0.0929620340031905,"ENSG00000171189","GRIK1","glutamate ionotropic receptor kainate type subunit 1"
"ENSG00000118900.15","ENSG00000118900.15",2.12592296897223,8.38062898013119,0.0492709880458395,"388","9","0.119322786197886",0.608333333333333,0.0982079731568717,"ENSG00000118900","UBN1","ubinuclein 1"
"ENSG00000239899.3","ENSG00000239899.3",1.87259580555513,6.50516063379053,0.019615531109938,"253","144","0.153724105567137",0.707692307692308,0.0771616735352822,"ENSG00000239899",NA,NA
"ENSG00000198369.10","ENSG00000198369.10",1.60976092210057,5.00161530919856,0.0496703764715127,"370","27","0.199935408499107",0.673076923076923,0.103982156594094,"ENSG00000198369","SPRED2","sprouty related EVH1 domain containing 2"
"ENSG00000197170.10","ENSG00000197170.10",1.65377053414359,5.22664998259541,0.0238139387807745,"308","89","0.191327141348659",0.713782051282051,0.0921343351138995,"ENSG00000197170","PSMD12","proteasome 26S subunit, non-ATPase 12"
"ENSG00000265806.1","ENSG00000265806.1",2.87999211144011,17.8141326512056,0.00800156113116274,"393","4","0.0561352056583188",0.614102564102564,0.0983886001557721,"ENSG00000265806","MIR4292","microRNA 4292"
"ENSG00000122779.18","ENSG00000122779.18",1.68000930202927,5.36560588191278,0.0402134352987575,"373","24","0.186372242391294",0.594871794871795,0.0978052920946407,"ENSG00000122779","TRIM24","tripartite motif containing 24"
"ENSG00000126391.14","ENSG00000126391.14",2.3179535564833,10.1548716563454,0.0290648279059365,"234","163","0.0984749028684311",0.791025641025641,0.0151487938236036,"ENSG00000126391","FRMD8","FERM domain containing 8"
"ENSG00000272482.1","ENSG00000272482.1",-2.11778576794545,0.120297700855113,0.00958526961105451,"16","381","8.31271082399489",0.606730769230769,0.0977352116848042,"ENSG00000272482",NA,NA
"ENSG00000073008.15","ENSG00000073008.15",1.48742159130631,4.42566961000444,0.0484497626632489,"371","26","0.22595450815837",0.564423076923077,0.0802873278690521,"ENSG00000073008","PVR","PVR cell adhesion molecule"
"ENSG00000103423.14","ENSG00000103423.14",2.29457590169808,9.92022796820024,0.00617917109337393,"384","13","0.10080413506681",0.675961538461539,0.102736648150241,"ENSG00000103423","DNAJA3","DnaJ heat shock protein family (Hsp40) member A3"
"ENSG00000183527.12","ENSG00000183527.12",1.78577206236224,5.96418289160613,0.0147802852266936,"364","33","0.167667561202286",0.740384615384615,0.0970254500867024,"ENSG00000183527","PSMG1","proteasome assembly chaperone 1"
"ENSG00000157315.5","ENSG00000157315.5",1.48569300474165,4.41802606514466,0.0300847606085737,"323","74","0.226345427857329",0.765705128205128,0.084388533247638,"ENSG00000157315","TMED6","transmembrane p24 trafficking protein 6"
"ENSG00000181915.5","ENSG00000181915.5",2.68679497785376,14.6845361552143,0.000239885305336183,"381","16","0.0680988483006942",0.645192307692308,0.097925158802543,"ENSG00000181915","ADO","2-aminoethanethiol dioxygenase"
"ENSG00000058091.17","ENSG00000058091.17",-3.62429100268528,0.0266679981743365,0.00123863460344193,"2","395","37.4981276608281",0.573397435897436,0.0695859597293799,"ENSG00000058091","CDK14","cyclin dependent kinase 14"
"ENSG00000151923.17","ENSG00000151923.17",3.17785632005257,23.995260221004,0.000147764105710828,"393","4","0.0416748970750757",0.620833333333333,0.0977727943715933,"ENSG00000151923","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1"
"ENSG00000116157.6","ENSG00000116157.6",-1.72042598124947,0.178989885334436,0.0410994862263146,"8","389","5.58690787544523",0.604807692307692,0.0992040216865509,"ENSG00000116157","GPX7","glutathione peroxidase 7"
"ENSG00000165661.17","ENSG00000165661.17",2.61513977803273,13.6691268880325,0.0157221169085055,"392","5","0.0731575621611582",0.6125,0.0984855446527425,"ENSG00000165661","QSOX2","quiescin sulfhydryl oxidase 2"
"ENSG00000164611.13","ENSG00000164611.13",4.05046994630515,57.4244371074033,0.000298769712958075,"395","2","0.0174141889824651",0.616346153846154,0.0981766316948147,"ENSG00000164611","PTTG1","PTTG1 regulator of sister chromatid separation, securin"
"ENSG00000157456.8","ENSG00000157456.8",3.29897795233152,27.0849426671194,0.00331177674327283,"391","6","0.036920883026789",0.614102564102564,0.0977391462799291,"ENSG00000157456","CCNB2","cyclin B2"
"ENSG00000174175.17","ENSG00000174175.17",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000174175","SELP","selectin P"
"ENSG00000059377.18","ENSG00000059377.18",-1.59159288631463,0.203601039989652,0.047413759355276,"165","232","4.91156626729816",0.715064102564103,0.0757522189406397,"ENSG00000059377","TBXAS1","thromboxane A synthase 1"
"ENSG00000167962.14","ENSG00000167962.14",1.65673335761573,5.24215858712832,0.0473948454427248,"380","17","0.190761111740384",0.689423076923077,0.103591368162838,"ENSG00000167962","ZNF598","zinc finger protein 598, E3 ubiquitin ligase"
"ENSG00000041802.11","ENSG00000041802.11",2.09495251711189,8.12505515996798,0.00214401576640745,"362","35","0.123076087523317",0.642948717948718,0.0956372613051381,"ENSG00000041802","LSG1","large 60S subunit nuclear export GTPase 1"
"ENSG00000102048.16","ENSG00000102048.16",1.69146541621313,5.42742832188422,0.0352775613304402,"251","146","0.184249324116884",0.712179487179487,0.0782092910176103,"ENSG00000102048","ASB9","ankyrin repeat and SOCS box containing 9"
"ENSG00000196747.4","ENSG00000196747.4",1.75102998048907,5.76053285794597,0.0181113995765913,"351","46","0.17359505182244",0.664102564102564,0.101959730025958,"ENSG00000196747","H2AC13","H2A clustered histone 13"
"ENSG00000235863.4","ENSG00000235863.4",-2.25651280755962,0.104715010192126,0.0373480030876887,"7","390","9.54972929062654",0.609294871794872,0.0983274453297473,"ENSG00000235863","B3GALT4","beta-1,3-galactosyltransferase 4"
"ENSG00000222345.1","ENSG00000222345.1",1.63556551641946,5.13235961012498,0.0156471005149775,"320","77","0.194842153700069",0.703846153846154,0.0956889401237391,"ENSG00000222345","SNORD19C","small nucleolar RNA, C/D box 19C"
"ENSG00000048707.15","ENSG00000048707.15",-2.21390800984341,0.10927277391492,0.00820888914630983,"10","387","9.15141040327758",0.612820512820513,0.097979209422064,"ENSG00000048707","VPS13D","vacuolar protein sorting 13 homolog D"
"ENSG00000189057.11","ENSG00000189057.11",2.97099065720985,19.5112389745736,0.000354190627714943,"389","8","0.0512525115039167",0.618910256410256,0.0968656703570013,"ENSG00000189057","FAM111B","FAM111 trypsin like peptidase B"
"ENSG00000143125.6","ENSG00000143125.6",-2.46996586979145,0.0845877459497081,0.00124066826840358,"44","353","11.8220433559555",0.701602564102564,0.100090964910203,"ENSG00000143125","PROK1","prokineticin 1"
"ENSG00000196196.3","ENSG00000196196.3",-2.06889686890701,0.126325057970196,0.0158339439947881,"11","386","7.91608581914073",0.57724358974359,0.0796301437803361,"ENSG00000196196","HRCT1","histidine rich carboxyl terminus 1"
"ENSG00000113391.19","ENSG00000113391.19",-1.4594854579622,0.232355800803766,0.0403178656283745,"53","344","4.30374450106602",0.788461538461538,0.0845614978692453,"ENSG00000113391","ARB2A","ARB2 cotranscriptional regulator A"
"ENSG00000088808.18","ENSG00000088808.18",1.5709891862793,4.81140521662084,0.027859950519956,"361","36","0.207839488668619",0.718589743589744,0.0995314380954049,"ENSG00000088808","PPP1R13B","protein phosphatase 1 regulatory subunit 13B"
"ENSG00000109519.13","ENSG00000109519.13",1.78061437244277,5.93350067831605,0.0332848917117055,"383","14","0.168534572458127",0.675,0.102552580983468,"ENSG00000109519","GRPEL1","GrpE like 1, mitochondrial"
"ENSG00000160208.13","ENSG00000160208.13",3.20420457895243,24.6358963104386,0.00365472706316886,"394","3","0.0405911758760036",0.615384615384615,0.0980244012863737,"ENSG00000160208","RRP1B","ribosomal RNA processing 1B"
"ENSG00000134758.14","ENSG00000134758.14",1.68904386409374,5.41430142147987,0.0209774859048874,"351","46","0.184696034105666",0.613141025641026,0.097869024322523,"ENSG00000134758","RNF138","ring finger protein 138"
"ENSG00000221823.11","ENSG00000221823.11",1.91207120851643,6.76709034862243,0.0205130277478018,"382","15","0.147773998643829",0.526282051282051,0.0373377709566035,"ENSG00000221823","PPP3R1","protein phosphatase 3 regulatory subunit B, alpha"
"ENSG00000170271.11","ENSG00000170271.11",-3.41500586246757,0.0328762139652104,0.00227057419788112,"3","394","30.4171277464674",0.61474358974359,0.0982742054644451,"ENSG00000170271","FAXDC2","fatty acid hydroxylase domain containing 2"
"ENSG00000160796.18","ENSG00000160796.18",1.7391205133094,5.69233488775273,0.0131175866880625,"358","39","0.17567483637541",0.665064102564103,0.102248814582199,"ENSG00000160796","NBEAL2","neurobeachin like 2"
"ENSG00000106484.16","ENSG00000106484.16",3.35017500193205,28.5077221137067,7.69320229526483e-05,"393","4","0.0350782148083025",0.622115384615385,0.097756860676308,"ENSG00000106484","MEST","mesoderm specific transcript"
"ENSG00000187049.10","ENSG00000187049.10",2.22465599832815,9.2503001378045,0.0431964813987675,"394","3","0.108104600402441",0.503205128205128,0.00705174838479325,"ENSG00000187049","TMEM216","transmembrane protein 216"
"ENSG00000137434.11","ENSG00000137434.11",3.12261054802842,22.7055763391942,0.00443919763133267,"393","4","0.0440420443445784",0.516346153846154,0.0185229636098893,"ENSG00000137434","C6orf52","chromosome 6 open reading frame 52"
"ENSG00000136527.18","ENSG00000136527.18",3.22656698079781,25.1930202210587,0.000244405542242143,"383","14","0.0396935338131513",0.697115384615385,0.102833500905778,"ENSG00000136527","TRA2B","transformer 2 beta homolog"
"ENSG00000137509.11","ENSG00000137509.11",-1.60905613977515,0.200076369108681,0.0240100603471532,"128","269","4.9980915010348",0.799038461538462,0.0396628132758219,"ENSG00000137509","PRCP","prolylcarboxypeptidase"
"ENSG00000182606.17","ENSG00000182606.17",1.72180111351069,5.59459589751733,0.03590338283157,"231","166","0.178743919725062",0.730128205128205,0.044304865710162,"ENSG00000182606","TRAK1","trafficking kinesin protein 1"
"ENSG00000134748.13","ENSG00000134748.13",1.449234690347,4.25985316061075,0.0341366806809776,"316","81","0.234749875710886",0.720833333333333,0.0923151529406036,"ENSG00000134748","PRPF38A","pre-mRNA processing factor 38A"
"ENSG00000124275.15","ENSG00000124275.15",1.77221305711842,5.88386028242624,0.027683967031125,"239","158","0.16995644899774",0.718269230769231,0.0714178732344738,"ENSG00000124275","MTRR","5-methyltetrahydrofolate-homocysteine methyltransferase reductase"
"ENSG00000167670.16","ENSG00000167670.16",2.83392831440928,17.0121588420899,0.0117568579402926,"388","9","0.0587814873633729",0.611538461538462,0.0974075396906075,"ENSG00000167670","CHAF1A","chromatin assembly factor 1 subunit A"
"ENSG00000148572.16","ENSG00000148572.16",1.56182296196484,4.76750430730661,0.0274076801618266,"280","117","0.209753350084532",0.686538461538462,0.0918237695773736,"ENSG00000148572","NRBF2","nuclear receptor binding factor 2"
"ENSG00000163510.14","ENSG00000163510.14",3.54393286917826,34.6027399826488,0.00157604952888666,"393","4","0.0288994455497293",0.615064102564103,0.0981891284073252,"ENSG00000163510","CWC22","CWC22 spliceosome associated protein"
"ENSG00000257270.1","ENSG00000257270.1",1.65554982810467,5.23595800774695,0.0194854902488592,"278","119","0.190987016801975",0.738782051282051,0.0766673817382842,"ENSG00000257270",NA,NA
"ENSG00000114626.18","ENSG00000114626.18",-1.64509370841063,0.192994476740692,0.0442867453262443,"23","374","5.18149543390096",0.664423076923077,0.102439749232271,"ENSG00000114626","ABTB1","ankyrin repeat and BTB domain containing 1"
"ENSG00000133874.2","ENSG00000133874.2",-1.59360631667032,0.203191515887763,0.0489305736557945,"180","217","4.92146532610333",0.68525641025641,0.066959780913885,"ENSG00000133874","RNF122","ring finger protein 122"
"ENSG00000286611.1","ENSG00000286611.1",2.6712992724149,14.458742839847,0.0172333831656233,"388","9","0.0691623062306698",0.610576923076923,0.0976836050453266,"ENSG00000286611",NA,NA
"ENSG00000090539.15","ENSG00000090539.15",-3.11109833452985,0.0445519954630439,0.00542548716706835,"4","393","22.4456837366466",0.613461538461539,0.0982868076727431,"ENSG00000090539","CHRD","chordin"
"ENSG00000166012.17","ENSG00000166012.17",1.88547604724246,6.58949060430652,0.00988565269909291,"362","35","0.151756798825459",0.62275641025641,0.0988113595916908,"ENSG00000166012","TAF1D","TATA-box binding protein associated factor, RNA polymerase I subunit D"
"ENSG00000101236.17","ENSG00000101236.17",-2.44360281598852,0.0868473919602791,0.0259572883717417,"5","392","11.5144505485826",0.568269230769231,0.0694536462989853,"ENSG00000101236","RNF24","ring finger protein 24"
"ENSG00000141644.17","ENSG00000141644.17",2.0041340752779,7.4196662417983,0.00646077305125058,"368","29","0.134776951875079",0.683012820512821,0.101329910594941,"ENSG00000141644","MBD1","methyl-CpG binding domain protein 1"
"ENSG00000165312.6","ENSG00000165312.6",-1.53111118429599,0.216295189915062,0.0335888052101847,"102","295","4.62331132001915",0.710576923076923,0.0911046039568101,"ENSG00000165312","OTUD1","OTU deubiquitinase 1"
"ENSG00000114770.17","ENSG00000114770.17",2.04227837909229,7.70815129827247,0.0124998740028188,"249","148","0.129732793416252",0.734294871794872,0.0758653515972217,"ENSG00000114770","ABCC5","ATP binding cassette subfamily C member 5"
"ENSG00000158863.22","ENSG00000158863.22",-1.4985231327657,0.22345993722948,0.0263297466735138,"90","307","4.47507509577907",0.624679487179487,0.101786363283416,"ENSG00000158863","FHIP2B","FHF complex subunit HOOK interacting protein 2B"
"ENSG00000150977.10","ENSG00000150977.10",-2.87999211144011,0.0561352056583189,0.00800156113116285,"3","394","17.8141326512056",0.614102564102564,0.0983886001557721,"ENSG00000150977","RILPL2","Rab interacting lysosomal protein like 2"
"ENSG00000157800.18","ENSG00000157800.18",2.47871818487865,11.9259677304074,0.024477326016441,"395","2","0.0838506377516285",0.504166666666667,0.00687897620590647,"ENSG00000157800","SLC37A3","solute carrier family 37 member 3"
"ENSG00000255153.1","ENSG00000255153.1",-3.01031679979544,0.0492760656399613,9.73831414215413e-05,"14","383","20.2938279875379",0.708012820512821,0.102416463904478,"ENSG00000255153","TOLLIP-DT","TOLLIP divergent transcript"
"ENSG00000173744.18","ENSG00000173744.18",1.78436392061035,5.95579038696541,0.0128977354075427,"375","22","0.167903827204624",0.566987179487179,0.0800226331968779,"ENSG00000173744","AGFG1","ArfGAP with FG repeats 1"
"ENSG00000197961.12","ENSG00000197961.12",2.03171103492332,7.62712547846245,0.00285913114744714,"347","50","0.131110993627129",0.680128205128205,0.100847609513385,"ENSG00000197961","ZNF121","zinc finger protein 121"
"ENSG00000101412.13","ENSG00000101412.13",3.06384187235776,21.4096525132994,0.00620176120436332,"391","6","0.0467079042678909",0.613141025641026,0.0980192999336859,"ENSG00000101412","E2F1","E2F transcription factor 1"
"ENSG00000159055.4","ENSG00000159055.4",2.70589495084045,14.9677060593363,0.000217270455482086,"379","18","0.0668105049655379",0.683653846153846,0.101561179001502,"ENSG00000159055","MIS18A","MIS18 kinetochore protein A"
"ENSG00000119638.14","ENSG00000119638.14",3.16468283606026,23.6812320087808,0.00472378553903382,"393","4","0.0422275327410841",0.571794871794872,0.069538691264143,"ENSG00000119638","NEK9","NIMA related kinase 9"
"ENSG00000172432.19","ENSG00000172432.19",1.89129562318427,6.62795044673826,0.00824656234818509,"313","84","0.150876203441159",0.775641025641026,0.0785482848993757,"ENSG00000172432","GTPBP2","GTP binding protein 2"
"ENSG00000106804.8","ENSG00000106804.8",1.81376530486505,6.13349849958897,0.0131853366170958,"366","31","0.163039087735493",0.673717948717949,0.103704934585307,"ENSG00000106804","C5","complement C5"
"ENSG00000198930.13","ENSG00000198930.13",1.6609567636329,5.26434516974265,0.0422833760317495,"375","22","0.189957149038707",0.598076923076923,0.097847833685093,"ENSG00000198930","CSAG1","chondrosarcoma associated gene 1"
"ENSG00000100628.12","ENSG00000100628.12",-3.41500586246757,0.0328762139652104,0.00227057419788112,"3","394","30.4171277464674",0.61474358974359,0.0982742054644451,"ENSG00000100628","ASB2","ankyrin repeat and SOCS box containing 2"
"ENSG00000101224.17","ENSG00000101224.17",2.79600189908121,16.3790306710325,0.0125303533802841,"389","8","0.0610536740595141",0.611538461538462,0.097759837062591,"ENSG00000101224","CDC25B","cell division cycle 25B"
"ENSG00000276216.1","ENSG00000276216.1",1.95187649880202,7.04188928703335,0.0106602314140961,"356","41","0.142007344796142",0.683974358974359,0.101333681932014,"ENSG00000276216",NA,NA
"ENSG00000006757.12","ENSG00000006757.12",-2.64866513551812,0.070745585828761,0.0179447374273943,"7","390","14.1351575265839",0.610576923076923,0.0980405324550167,"ENSG00000006757","PNPLA4","patatin like domain 4, phospholipase and triacylglycerol lipase"
"ENSG00000167513.9","ENSG00000167513.9",3.18502275774951,24.1678384051992,0.00366059633309782,"394","3","0.0413773041359326",0.614423076923077,0.0983373341721353,"ENSG00000167513","CDT1","chromatin licensing and DNA replication factor 1"
"ENSG00000188529.15","ENSG00000188529.15",1.66827604414415,5.30301774381017,0.0421197026427848,"379","18","0.188571875168102",0.59775641025641,0.0993267606926111,"ENSG00000188529","SRSF10","serine and arginine rich splicing factor 10"
"ENSG00000129347.21","ENSG00000129347.21",1.69380853749795,5.44016035523108,0.0431001621291469,"379","18","0.183818110993444",0.6625,0.101709340757519,"ENSG00000129347","KRI1","KRI1 homolog"
"ENSG00000132481.7","ENSG00000132481.7",-1.63117874465915,0.195698759250465,0.0273094774072164,"30","367","5.10989443075698",0.621474358974359,0.0978686281451798,"ENSG00000132481","TRIM47","tripartite motif containing 47"
"ENSG00000262089.1","ENSG00000262089.1",2.25965476002473,9.57978127233894,0.0343840085831744,"219","178","0.104386516933058",0.702884615384615,0.0805491886851263,"ENSG00000262089",NA,NA
"ENSG00000056586.16","ENSG00000056586.16",4.36146645022366,78.3719788015633,0.00016459894455868,"394","3","0.012759662513205",0.616666666666667,0.0980917244384894,"ENSG00000056586","RC3H2","ring finger and CCCH-type domains 2"
"ENSG00000114857.18","ENSG00000114857.18",2.30974101454175,10.0718158633618,0.000742009250072593,"348","49","0.0992869621095533",0.736858974358974,0.0961033402190613,"ENSG00000114857","NKTR","natural killer cell triggering receptor"
"ENSG00000279382.1","ENSG00000279382.1",2.13598341936401,8.46536742096219,0.0444092349655126,"182","215","0.118128363516009",0.738141025641026,0.0166968629064639,"ENSG00000279382",NA,NA
"ENSG00000104660.19","ENSG00000104660.19",-1.43504300985826,0.238105122926867,0.0333458506497099,"79","318","4.19982563880889",0.675641025641026,0.10048871279121,"ENSG00000104660","LEPROTL1","leptin receptor overlapping transcript like 1"
"ENSG00000164649.20","ENSG00000164649.20",-2.25651280755962,0.104715010192126,0.0373480030876887,"9","388","9.54972929062654",0.609294871794872,0.0983274453297473,"ENSG00000164649","CDCA7L","cell division cycle associated 7 like"
"ENSG00000169436.17","ENSG00000169436.17",-1.63876627016068,0.194219508945502,0.0206741698029119,"73","324","5.14881334748199",0.671153846153846,0.0986772147518883,"ENSG00000169436","COL22A1","collagen type XXII alpha 1 chain"
"ENSG00000121060.18","ENSG00000121060.18",3.94962011075386,51.91564089455,0.000458744932522162,"394","3","0.0192620178190842",0.616025641025641,0.0979090680278549,"ENSG00000121060","TRIM25","tripartite motif containing 25"
"ENSG00000131791.8","ENSG00000131791.8",2.29835352827191,9.95777375732717,0.0351599728106064,"390","7","0.1004240530434",0.610897435897436,0.0977988332700545,"ENSG00000131791","PRKAB2","protein kinase AMP-activated non-catalytic subunit beta 2"
"ENSG00000166946.14","ENSG00000166946.14",-3.54393286917824,0.0288994455497298,0.00157604952888679,"3","394","34.6027399826482",0.615064102564103,0.0981891284073252,"ENSG00000166946","CCNDBP1","cyclin D1 binding protein 1"
"ENSG00000121058.5","ENSG00000121058.5",2.33065448084867,10.2846704506743,0.0047974307135132,"389","8","0.0972320897199424",0.642628205128205,0.0987567148065052,"ENSG00000121058","COIL","coilin"
"ENSG00000185739.13","ENSG00000185739.13",-1.81121880617084,0.163454795634684,0.0304477352740958,"13","384","6.11789942361168",0.574358974358974,0.0797394467202497,"ENSG00000185739","SRL","sarcalumenin"
"ENSG00000225507.1","ENSG00000225507.1",2.28678813272141,9.84327157284807,0.00537558977989692,"381","16","0.101592239185844",0.668589743589744,0.101812274013024,"ENSG00000225507",NA,NA
"ENSG00000073111.14","ENSG00000073111.14",3.26595699500703,26.2051772185389,0.00309268877706666,"395","2","0.0381603982930727",0.615705128205128,0.0982919318495286,"ENSG00000073111","MCM2","minichromosome maintenance complex component 2"
"ENSG00000152409.9","ENSG00000152409.9",-1.8296982593691,0.160461978369672,0.0108342436588143,"29","368","6.23200592539251",0.74198717948718,0.0985704813221163,"ENSG00000152409","JMY","junction mediating and regulatory protein, p53 cofactor"
"ENSG00000136824.19","ENSG00000136824.19",2.87999211144011,17.8141326512056,0.00800156113116274,"394","3","0.0561352056583188",0.614102564102564,0.0983886001557721,"ENSG00000136824","SMC2","structural maintenance of chromosomes 2"
"ENSG00000115368.10","ENSG00000115368.10",4.05046994630515,57.4244371074033,0.000298769712958075,"395","2","0.0174141889824651",0.616346153846154,0.0981766316948147,"ENSG00000115368","WDR75","WD repeat domain 75"
"ENSG00000242290.2","ENSG00000242290.2",-2.13161972285577,0.118644966172256,0.0454948839201959,"197","200","8.42850760771543",0.631410256410256,0.0982153961187449,"ENSG00000242290","ZBTB20-AS5","ZBTB20 antisense RNA 5"
"ENSG00000108883.13","ENSG00000108883.13",2.13372446163616,8.44626609647245,0.0483689605626032,"389","8","0.118395512120752",0.608333333333333,0.0982190255833374,"ENSG00000108883","EFTUD2","elongation factor Tu GTP binding domain containing 2"
"ENSG00000055483.19","ENSG00000055483.19",2.00782856704157,7.44712883654581,0.00352552093290912,"338","59","0.134279938208217",0.755448717948718,0.0899548678490598,"ENSG00000055483","USP36","ubiquitin specific peptidase 36"
"ENSG00000121361.5","ENSG00000121361.5",-2.09270460946822,0.123353062391545,0.0143808683195424,"9","388","8.10681129930782",0.608653846153846,0.0979329156054005,"ENSG00000121361","KCNJ8","potassium inwardly rectifying channel subfamily J member 8"
"ENSG00000168269.10","ENSG00000168269.10",-1.75206795366219,0.173414958297955,0.029044536465081,"155","242","5.7665152407547",0.634294871794872,0.0971011868157899,"ENSG00000168269","FOXI1","forkhead box I1"
"ENSG00000179639.10","ENSG00000179639.10",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000179639","FCER1A","Fc epsilon receptor Ia"
